Source,Section,Title,Date,URL
indiatimes.com,city,Zirakpur man dies of jaundice after having unfit drinking water,24-08-2019,https://timesofindia.indiatimes.com/city/chandigarh/zirakpur-man-dies-of-jaundice-after-having-unfit-drinking-water/articleshow/70811546.cms
newindianexpress.com,nation,Mid-day meal 'cooked in animal fat' served to school students in Madhya Pradesh,24-08-2019,http://www.newindianexpress.com/nation/2019/aug/24/mid-day-meal-cooked-in-animal-fat-served-to-school-students-in-madhya-pradesh-2023387.html
thehindu.com,cities,"FSSAI seizes 1,500 litres of edible oil on suspicion of adulteration",27-08-2019,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-1500-litres-of-edible-oil-on-suspicion-of-adulteration/article29263246.ece
thehindu.com,national,3 months jail for supply of poor quality milk,28-08-2019,https://www.thehindu.com/news/national/andhra-pradesh/3-months-jail-for-supply-of-poor-quality-milk/article29272730.ece
thehindu.com,cities,FSSAI seizes 1.5 tonnes of adulterated tea dust,29-08-2019,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-15-tonnes-of-adulterated-tea-dust/article29282544.ece
newindianexpress.com,nation,MP Mid Day Meal shocker: Video shows students washing plates in drain water after meal,29-08-2019,http://www.newindianexpress.com/nation/2019/aug/29/mp-mid-day-meal-shocker-video-shows-students-washing-plates-in-drain-water-after-meal-2025714.html
newindianexpress.com,states,Cuttack Police bust edible oil adulteration unit,29-08-2019,http://www.newindianexpress.com/states/odisha/2019/aug/29/cuttack-police-bust-edible-oil-adulteration-unit-2025978.html
thehindu.com,cities,4 held in milk adulteration racket,31-08-2019,https://www.thehindu.com/news/cities/mumbai/four-men-arrested-in-milk-adulteration-racket/article29304307.ece
indiatimes.com,city,Bhopal: Crackdown against adulterators continues,02-09-2019,https://timesofindia.indiatimes.com/city/bhopal/crackdown-against-adulterators-continues/articleshow/70939272.cms
thehindu.com,cities,Trader jailed for selling spurious jaggery,05-09-2019,https://www.thehindu.com/news/cities/Vijayawada/trader-jailed-for-selling-spurious-jaggery/article29338649.ece
thehindu.com,cities,"Woman poisons three children, kills self",07-09-2019,https://www.thehindu.com/news/cities/Coimbatore/woman-poisons-three-children-kills-self/article29355930.ece
newindianexpress.com,states,"lllegal sale of gutka busted in Karur, 4 held",06-09-2019,http://www.newindianexpress.com/states/tamil-nadu/2019/sep/06/lllegal-sale-of-gutka-busted-in-karur-4-held-2029512.html
indianexpress.com,world,UK worries Brexit could bring ‘chlorinated chicken’ from US,08-09-2019,https://indianexpress.com/article/world/uk-worries-brexit-could-bring-chlorinated-chicken-from-us-5977722/
newindianexpress.com,world,UK worries Brexit could bring 'chlorinated chicken' from US,08-09-2019,http://www.newindianexpress.com/world/2019/sep/08/uk-worries-brexit-could-bring-chlorinated-chicken-from-us-2030742.html
indiatimes.com,city,"Raid unearths hoarding of kerosene in Meerut, 70,000 litres seized",09-09-2019,https://timesofindia.indiatimes.com/city/meerut/raid-unearths-massive-hoarding-of-kerosene-in-city-70000-litre-seized/articleshow/71039241.cms
thehindu.com,national,One tonne of plastic seized,09-09-2019,https://www.thehindu.com/news/national/tamil-nadu/one-tonne-of-plastic-seized/article29377101.ece
thehindu.com,cities,Aavin working to get food safety system certification,10-09-2019,https://www.thehindu.com/news/cities/chennai/aavin-working-to-get-food-safety-system-certification/article29378079.ece
indiatimes.com,business,MDH 'sambhar masala' recalled in US on salmonella contamination,12-09-2019,https://timesofindia.indiatimes.com/business/india-business/mdh-sambar-masala-recalled-in-us-on-salmonella-contamination/articleshow/71092080.cms
indiatimes.com,city,Crackdown on adulterators continues in Bhopal,12-09-2019,https://timesofindia.indiatimes.com/city/bhopal/crackdown-on-adulterators-continues/articleshow/71087680.cms
indiatimes.com,city,Manipur Police to launch mass anti-liquor drive: CM,14-09-2019,https://timesofindia.indiatimes.com/city/imphal/manipur-police-to-launch-mass-anti-liquor-drive-cm/articleshow/71121756.cms
thehindu.com,cities,Check on adulterated palm jaggery,17-09-2019,https://www.thehindu.com/news/cities/Madurai/check-on-adulterated-palm-jaggery/article29442267.ece
thehindu.com,cities,Adulterated ghee seized in Tiruppur,18-09-2019,https://www.thehindu.com/news/cities/Coimbatore/adulterated-ghee-seized-in-tiruppur/article29443010.ece
thehindu.com,cities,FSSAI seizes 462 kg tea dust for suspected adulteration,23-09-2019,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-462-kg-tea-dust-for-suspected-adulteration/article29493460.ece
thehindu.com,cities,Two held for supplying adulterated tea powder,25-09-2019,https://www.thehindu.com/news/cities/bangalore/two-held-for-supplying-adulterated-tea-powder/article29510795.ece
indiatimes.com,city,Tirupr hostels served show-cause notices for flouting norms,25-09-2019,https://timesofindia.indiatimes.com/city/coimbatore/hostels-served-show-cause-notices-for-flouting-norms/articleshow/71284354.cms
newindianexpress.com,cities,Fisheries Department to distribute fish-vending kiosks,01-10-2019,http://www.newindianexpress.com/cities/kochi/2019/oct/01/fisheries-department-to-distribute-fish-vending-kiosks-2041459.html
thehindu.com,cities,Three held for supplying oxytocin to dairy farmers,03-10-2019,https://www.thehindu.com/news/cities/mumbai/three-held-for-supplying-oxytocin-to-dairy-farmers/article29579021.ece
indiatimes.com,city,900 litres of adulterated ghee seized in Punjab's Mansa,06-10-2019,https://timesofindia.indiatimes.com/city/chandigarh/900-litres-of-adulterated-ghee-seized-in-punjabs-mansa/articleshow/71468381.cms
newindianexpress.com,nation,900 litres of adulterated ghee seized in Punjab's Mansa,06-10-2019,http://www.newindianexpress.com/nation/2019/oct/06/900-litres-of-adulterated-ghee-seized-in-punjabs-mansa-2044060.html
thehindu.com,cities,FSSAI inspects bakeries based on WhatsApp complaint,09-10-2019,https://www.thehindu.com/news/cities/Coimbatore/fssai-inspects-bakeries-based-on-whatsapp-complaint/article29621272.ece
indiatimes.com,city,"Police seize 15 kg gutka products, arrest supplier",09-10-2019,https://timesofindia.indiatimes.com/city/trichy/police-seize-15-kg-gutka-products-arrest-supplier/articleshow/71495829.cms
indiatimes.com,city,Pune: FDA seizes adulterated mustard oil worth Rs 26.78 lakh,12-10-2019,https://timesofindia.indiatimes.com/city/pune/fda-seizes-adulterated-mustard-oil-worth-rs-26-78l/articleshow/71547941.cms
thehindu.com,cities,Dusty roads turn two-wheeler riders dusky,11-10-2019,https://www.thehindu.com/news/cities/Madurai/dusty-roads-turn-two-wheeler-riders-dusky/article29660160.ece
thehindu.com,cities,Bodies recovered,15-10-2019,https://www.thehindu.com/news/cities/Coimbatore/bodies-recovered/article29684724.ece
indiatimes.com,city,"Ahead of Diwali, spurious mawa and namkeen seized in Rajasthan",15-10-2019,https://timesofindia.indiatimes.com/city/jaipur/ahead-of-diwali-spurious-mawa-namkeen-seized/articleshow/71588521.cms
indiatimes.com,,"Processed milk samples fail quality, safety norms: FSSAI study",18-10-2019,https://timesofindia.indiatimes.com/india/processed-milk-in-india-does-not-meet-quality-safety-norms-fssai-study/articleshow/71647688.cms
thehindu.com,national,37.7% of processed milk samples fail to meet quality norm: FSSAI study,18-10-2019,https://www.thehindu.com/news/national/377-of-processed-milk-samples-fail-to-meet-quality-norm-fssai-study/article29735122.ece
newindianexpress.com,nation,"Cancer-causing toxin found in packaged milk in TN, Delhi, Kerala and Hyderabad?",19-10-2019,http://www.newindianexpress.com/nation/2019/oct/19/cancer-causing-toxin-found-in-packaged-milk-in-tn-delhi-kerala-and-hyderabad-2049739.html
thehindu.com,cities,Probe on milk contamination to be ordered,20-10-2019,https://www.thehindu.com/news/cities/chennai/probe-on-milk-contamination-to-be-ordered/article29747317.ece
thehindu.com,cities,Food safety officials inspect GH canteens,22-10-2019,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-inspect-gh-canteens/article29764663.ece
thehindu.com,national,"Consumers, traders warned against food adulteration in festive season",23-10-2019,https://www.thehindu.com/news/national/tamil-nadu/consumers-traders-warned-against-food-adulteration-in-festive-season/article29780469.ece
thehindu.com,cover-story,Feeding lessons to tackle malnutrition,23-10-2019,https://frontline.thehindu.com/cover-story/article29766390.ece
thehindu.com,cities,Officials discuss ways to curtail sale of edible oil in loose,31-10-2019,https://www.thehindu.com/news/cities/Madurai/officials-discuss-ways-to-curtail-sale-of-edible-oil-in-loose/article29835720.ece
indiatimes.com,city,Crackdown soon on loose sale of cooking oil,31-10-2019,https://timesofindia.indiatimes.com/city/madurai/crackdown-soon-on-loose-sale-of-cooking-oil/articleshow/71828095.cms
indiatimes.com,city,"Banned tobacco products worth Rs 5,80,000 seized in Mumbai",05-11-2019,https://timesofindia.indiatimes.com/city/mumbai/banned-tobacco-products-worth-rs-580000-seized-in-mumbai/articleshow/71920466.cms
thehindu.com,cities,Coimbatore continues to get banned tobacco products for sale,04-11-2019,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-continues-to-get-banned-tobacco-products-for-sale/article29873204.ece
thehindu.com,national,Contaminated rice stock seized,07-11-2019,https://www.thehindu.com/news/national/kerala/contaminated-rice-stock-seized/article29912698.ece
newindianexpress.com,states,30 tonnes of rice seized; dealer found using deadly pesticide,08-11-2019,https://www.newindianexpress.com/states/kerala/2019/nov/08/30-tonnes-of-rice-seized-dealer-found-using-deadly-pesticide-2058648.html
thehindu.com,cities,Banned tobacco products seized,10-11-2019,https://www.thehindu.com/news/cities/Coimbatore/banned-tobacco-products-seized/article29933529.ece
thehindu.com,cities,Food Safety Dept. seizes 10 tonnes of artificially ripened bananas in Chennai’s Koyambedu market,13-11-2019,https://www.thehindu.com/news/cities/chennai/food-safety-dept-seizes-10-tonnes-of-artificially-ripened-bananas-in-chennais-koyambedu-market/article29959723.ece
indiatimes.com,city,10 tonne of artificially ripened bananas seized in Chennai,13-11-2019,https://timesofindia.indiatimes.com/city/chennai/10-tonne-of-artificially-ripened-bananas-seized-in-chennai/articleshow/72034253.cms
thehindu.com,cities,When food safety checks throw up unpalatable truths,15-11-2019,https://www.thehindu.com/news/cities/Kochi/when-food-safety-checks-throw-up-unpalatable-truths/article29976958.ece
thehindu.com,cities,Banned tobacco products seized in Coimbatore,14-11-2019,https://www.thehindu.com/news/cities/Coimbatore/banned-tobacco-products-seized-in-coimbatore/article29968496.ece
thehindu.com,cities,AIDWA condemns police for denying permission for protest,16-11-2019,https://www.thehindu.com/news/cities/Coimbatore/aidwa-condemns-police-for-denying-permission-for-protest/article29988574.ece
indiatimes.com,city,CMC cracks whip on stalls selling stale food,16-11-2019,https://timesofindia.indiatimes.com/city/cuttack/cmc-cracks-whip-on-stalls-selling-stale-food/articleshow/72082512.cms
thehindu.com,cities,Over 500 kg of banned tobacco products seized in Erode,18-11-2019,https://www.thehindu.com/news/cities/Coimbatore/over-500-kg-of-banned-tobacco-products-seized-in-erode/article30005361.ece
thehindu.com,national,Over 500 kg banned tobacco products seized in Erode,19-11-2019,https://www.thehindu.com/news/national/tamil-nadu/over-500-kg-banned-tobacco-products-seized-in-erode/article30013211.ece
newindianexpress.com,states,Cement adulteration unit busted in Cuttack,18-11-2019,https://www.newindianexpress.com/states/odisha/2019/nov/18/cement-adulteration-unit-busted-in-cuttack-2063341.html
indianexpress.com,cities,"Delhi: Five held for making, selling fake cumin",20-11-2019,https://indianexpress.com/article/cities/delhi/five-held-for-making-selling-fake-cumin-6127902/
indiatimes.com,city,"2,000kg paneer made with acid seized in Jaipur, four held",21-11-2019,https://timesofindia.indiatimes.com/city/jaipur/2000kg-paneer-made-with-acid-seized-in-city-four-held/articleshow/72150658.cms
indiatimes.com,city,Tamil Nadu: Anti-tobacco drive gains momentum,24-11-2019,https://timesofindia.indiatimes.com/city/coimbatore/anti-tobacco-drive-gains-momentum/articleshow/72203713.cms
indianexpress.com,india,"Hemant Koshiya: ‘Open kitchens will help customers make informed choices, hotels increase business’",25-11-2019,https://indianexpress.com/article/india/hemant-koshiya-open-kitchens-will-help-customers-make-informed-choices-hotels-increase-business-6135212/
thehindu.com,national,Food Safety officials seize 41 tonnes of jaggery in Salem,26-11-2019,https://www.thehindu.com/news/national/tamil-nadu/food-safety-officials-seize-41-tonnes-of-jaggery-in-salem/article30084512.ece
newindianexpress.com,opinions,"Air, water, food and now milk... All are being declared hazardous in Chennai",29-11-2019,https://www.newindianexpress.com/opinions/editorials/2019/nov/29/air-water-food-and-now-milk-all-are-being-declared-hazardous-in-chennai-2068598.html
indiatimes.com,city,"Spurious ghee, paneer flooding Jaipur markets",29-11-2019,https://timesofindia.indiatimes.com/city/jaipur/spurious-ghee-paneer-flooding-city-markets/articleshow/72284666.cms
newindianexpress.com,states,"From January 1, all dairy plants across country must have quality testing units",29-11-2019,https://www.newindianexpress.com/states/tamil-nadu/2019/nov/29/from-january-1-all-dairy-plants-across-country-must-have-quality-testing-units-2068569.html
newindianexpress.com,states,Expired spice packets seized in Odisha's Rourkela,01-12-2019,https://www.newindianexpress.com/states/odisha/2019/dec/01/expired-spice-packets-seized-in-odishas-rourkela-2069748.html
thehindu.com,cities,FSSAI seizes artificially ripened bananas,02-12-2019,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-artificially-ripened-bananas/article30132708.ece
thehindu.com,national,Food business operators to face stiff fines,04-12-2019,https://www.thehindu.com/news/national/tamil-nadu/food-business-operators-to-face-stiff-fines/article30153854.ece
thehindu.com,cities,How safe is the fish?,05-12-2019,https://www.thehindu.com/news/cities/Thiruvananthapuram/how-safe-is-the-fish/article30173880.ece
thehindu.com,national,"2,910 kg of adulterated jaggery seized in Chithode",07-12-2019,https://www.thehindu.com/news/national/tamil-nadu/2910-kg-of-adulterated-jaggery-seized-in-chithode/article30229888.ece
newindianexpress.com,cities,"FSSAI to audit sweets, meat shops and slaughterhouses",07-12-2019,https://www.newindianexpress.com/cities/bengaluru/2019/dec/07/fssai-to-audit-sweets-meat-shops-and-slaughterhouses-2072615.html
